symbol,expiration_date,strike_price,type,underlying_ticker,exercise_style,primary_exchange,delta,gamma,theta,vega,rho
O:AAPL251121C00220000,2025-11-21,220.0,call,AAPL,american,BATO,1.0,4.820775755282359e-198,-0.030087486745628375,1.4654490231766298e-196,0.0722099681895081
O:AAPL251121C00225000,2025-11-21,225.0,call,AAPL,american,BATO,1.0,2.939644550761574e-190,-0.030771293262574474,8.936112057648973e-189,0.07385110383017873
O:AAPL251121C00227500,2025-11-21,227.5,call,AAPL,american,BATO,1.0,1.7307791726419388e-186,-0.031113196521047524,5.2613288330272616e-185,0.07467167165051405
O:AAPL251121C00230000,2025-11-21,230.0,call,AAPL,american,BATO,1.0,8.499104479214487e-183,-0.03145509977952057,2.5836099808819013e-181,0.07549223947084938
O:AAPL251121C00232500,2025-11-21,232.5,call,AAPL,american,BATO,1.0,3.4978239638491514e-179,-0.031797003037993626,1.0632900120794598e-177,0.07631280729118468
O:AAPL251121C00235000,2025-11-21,235.0,call,AAPL,american,BATO,1.0,1.2121276124108798e-175,-0.03213890629646667,3.684699964785862e-174,0.07713337511152
O:AAPL251121C00237500,2025-11-21,237.5,call,AAPL,american,BATO,1.0,3.5529077688824964e-172,-0.03248080955493972,1.0800347254568694e-170,0.07795394293185533
O:AAPL251121C00240000,2025-11-21,240.0,call,AAPL,american,BATO,1.0,8.84697572776472e-169,-0.03282271281341277,2.689358019632838e-167,0.07877451075219065
O:AAPL251121C00242500,2025-11-21,242.5,call,AAPL,american,BATO,1.0,1.8793377442598222e-165,-0.033164616071885825,5.712926303462166e-164,0.07959507857252596
O:AAPL251121C00245000,2025-11-21,245.0,call,AAPL,american,BATO,1.0,3.4195923633868403e-162,-0.03350651933035887,1.0395086896743645e-160,0.08041564639286128
O:AAPL251121C00247500,2025-11-21,247.5,call,AAPL,american,BATO,1.0,5.35060830700801e-159,-0.033848422588831924,1.6265107764686703e-157,0.08123621421319661
O:AAPL251121C00250000,2025-11-21,250.0,call,AAPL,american,BATO,1.0,7.226585959526783e-156,-0.03419032584730497,2.1967819854898422e-154,0.08205678203353192
O:AAPL251121C00252500,2025-11-21,252.5,call,AAPL,american,BATO,1.0,8.455724323268238e-153,-0.03453222910577802,2.5704230146375126e-151,0.08287734985386724
O:AAPL251121C00255000,2025-11-21,255.0,call,AAPL,american,BATO,1.0,8.601802365975949e-150,-0.034874132364251076,2.614828715267541e-148,0.08369791767420257
O:AAPL251121C00257500,2025-11-21,257.5,call,AAPL,american,BATO,1.0,7.633639850142784e-147,-0.03521603562272412,2.32052072727426e-145,0.08451848549453789
O:AAPL251121C00260000,2025-11-21,260.0,call,AAPL,american,BATO,1.0,5.929407745519713e-144,-0.03555793888119717,1.8024577847593466e-142,0.0853390533148732
O:AAPL251121C00262500,2025-11-21,262.5,call,AAPL,american,BATO,1.0,4.044041838411057e-141,-0.03589984213967022,1.2293326764455138e-139,0.08615962113520853
O:AAPL251121C00265000,2025-11-21,265.0,call,AAPL,american,BATO,1.0,2.429333504772593e-138,-0.036241745398143274,7.384837196872971e-137,0.08698018895554384
O:AAPL251121C00267500,2025-11-21,267.5,call,AAPL,american,BATO,1.0,1.2892152048254087e-135,-0.03658364865661632,3.9190355629084773e-134,0.08780075677587915
O:AAPL251121C00270000,2025-11-21,270.0,call,AAPL,american,BATO,1.0,6.061622939305617e-133,-0.03692555191508937,1.8426493714288482e-131,0.0886213245962145
O:AAPL251121C00272500,2025-11-21,272.5,call,AAPL,american,BATO,1.0,2.5321916214696194e-130,-0.03726745517356242,7.697511617528774e-129,0.0894418924165498
O:AAPL251121C00275000,2025-11-21,275.0,call,AAPL,american,BATO,1.0,9.423871613384938e-128,-0.037609358432035465,2.864726374223986e-126,0.09026246023688511
O:AAPL251121C00277500,2025-11-21,277.5,call,AAPL,american,BATO,1.0,3.1327940764582135e-125,-0.03795126169050852,9.52325984905789e-124,0.09108302805722042
O:AAPL251121C00280000,2025-11-21,280.0,call,AAPL,american,BATO,1.0,9.326389854481837e-123,-0.03829316494898157,2.8350932704220602e-121,0.09190359587755577
O:AAPL251121C00282500,2025-11-21,282.5,call,AAPL,american,BATO,1.0,2.492587336694177e-120,-0.03863506820745462,7.577120080182973e-119,0.09272416369789108
O:AAPL251121C00285000,2025-11-21,285.0,call,AAPL,american,BATO,1.0,5.994953410473203e-118,-0.03897697146592767,1.8223827585717676e-116,0.09354473151822638
O:AAPL251121C00287500,2025-11-21,287.5,call,AAPL,american,BATO,1.0,1.3005654821225112e-115,-0.03931887472440072,3.9535388329674446e-114,0.0943652993385617
O:AAPL251121C00290000,2025-11-21,290.0,call,AAPL,american,BATO,1.0,2.5507743077768448e-113,-0.03966077798287377,7.754000408709491e-112,0.09518586715889704
O:AAPL251121C00292500,2025-11-21,292.5,call,AAPL,american,BATO,1.0,4.532719311994748e-111,-0.040002681241346816,1.3778838563104853e-109,0.09600643497923235
O:AAPL251121C00295000,2025-11-21,295.0,call,AAPL,american,BATO,1.0,7.313384705567632e-109,-0.04034458449981987,2.2231676014270987e-107,0.09682700279956767
O:AAPL251121C00297500,2025-11-21,297.5,call,AAPL,american,BATO,1.0,1.0736182665346212e-106,-0.040686487758292915,3.2636507479813182e-105,0.09764757061990298
O:AAPL251121C00300000,2025-11-21,300.0,call,AAPL,american,BATO,1.0,1.436900055769698e-104,-0.04102839101676596,4.367977043576083e-103,0.09846813844023831
O:AAPL251121C00302500,2025-11-21,302.5,call,AAPL,american,BATO,1.0,1.7566972335162476e-102,-0.041370294275239014,5.340116146353898e-101,0.09928870626057364
O:AAPL251121C00305000,2025-11-21,305.0,call,AAPL,american,BATO,1.0,1.965556416595391e-100,-0.04171219753371207,5.975019119157437e-99,0.10010927408090894
O:AAPL251121C00307500,2025-11-21,307.5,call,AAPL,american,BATO,1.0,2.0164795640532683e-98,-0.04205410079218511,6.129818430487061e-97,0.10092984190124427
O:AAPL251121C00310000,2025-11-21,310.0,call,AAPL,american,BATO,1.0,1.9002076523835504e-96,-0.042396004050658166,5.7763679320012897e-95,0.1017504097215796
O:AAPL251121C00312500,2025-11-21,312.5,call,AAPL,american,BATO,1.0,1.6476499811737557e-94,-0.04273790730913121,5.008627611027823e-93,0.10257097754191491
O:AAPL251121C00315000,2025-11-21,315.0,call,AAPL,american,BATO,1.0,1.3168081611405237e-92,-0.043079810567604265,4.002914326267742e-91,0.10339154536225022
O:AAPL251121C00317500,2025-11-21,317.5,call,AAPL,american,BATO,1.0,9.716071527901294e-91,-0.04342171382607732,2.9535510989233425e-89,0.10421211318258554
O:AAPL251121C00320000,2025-11-21,320.0,call,AAPL,american,BATO,1.0,6.629292749398196e-89,-0.043763617084550364,2.015213126914776e-87,0.10503268100292086
O:AAPL251121C00322500,2025-11-21,322.5,call,AAPL,american,BATO,1.0,4.189198927571807e-87,-0.04410552034302341,1.2734584199598636e-85,0.10585324882325618
O:AAPL251121C00325000,2025-11-21,325.0,call,AAPL,american,BATO,1.0,2.455517394242004e-85,-0.044447423601496464,7.464432592290127e-84,0.10667381664359149
O:AAPL251121C00330000,2025-11-21,330.0,call,AAPL,american,BATO,1.0,6.772812573160068e-82,-0.04513123011844256,2.0588411644371306e-80,0.10831495228426213
O:AAPL251121C00335000,2025-11-21,335.0,call,AAPL,american,BATO,1.0,1.4070017537809536e-78,-0.045815036635388655,4.277090348844356e-77,0.10995608792493279
O:AAPL251121C00340000,2025-11-21,340.0,call,AAPL,american,BATO,1.0,2.2254446241400504e-75,-0.04649884315233476,6.76504325472136e-74,0.1115972235656034
O:AAPL251121C00345000,2025-11-21,345.0,call,AAPL,american,BATO,1.0,2.707674203893744e-72,-0.04718264966928086,8.2309543496786e-71,0.11323835920627406
O:AAPL251121C00350000,2025-11-21,350.0,call,AAPL,american,BATO,1.0,2.559016741585933e-69,-0.04786645618622696,7.77905626525061e-68,0.11487949484694468
O:AAPL251121C00355000,2025-11-21,355.0,call,AAPL,american,BATO,1.0,1.8961780394566548e-66,-0.048550262703173065,5.7641184671282795e-65,0.11652063048761534
O:AAPL251121C00360000,2025-11-21,360.0,call,AAPL,american,BATO,1.0,1.1113523681439401e-63,-0.04923406922011916,3.378357187672549e-62,0.11816176612828597
O:AAPL251121C00365000,2025-11-21,365.0,call,AAPL,american,BATO,1.0,5.1957182607181e-61,-0.049917875737065256,1.5794263488666157e-59,0.11980290176895661
O:AAPL251121C00370000,2025-11-21,370.0,call,AAPL,american,BATO,1.0,1.9531833207833054e-58,-0.05060168225401136,5.937406622555364e-57,0.12144403740962724
O:AAPL251121C00375000,2025-11-21,375.0,call,AAPL,american,BATO,1.0,5.949282738974333e-56,-0.051285488770957455,1.808499507341402e-54,0.1230851730502979
O:AAPL251121C00380000,2025-11-21,380.0,call,AAPL,american,BATO,1.0,1.4790353541214263e-53,-0.051969295287903554,4.496062511445308e-52,0.12472630869096851
O:AAPL251121C00385000,2025-11-21,385.0,call,AAPL,american,BATO,1.0,3.022103513398635e-51,-0.05265310180484966,9.18677587688228e-50,0.12636744433163918
O:AAPL251121C00390000,2025-11-21,390.0,call,AAPL,american,BATO,1.0,5.109118065899413e-49,-0.05333690832179576,1.5531010897493687e-47,0.1280085799723098
O:AAPL251121C00395000,2025-11-21,395.0,call,AAPL,american,BATO,1.0,7.191996293860748e-47,-0.05402071483874185,2.1862672064718066e-45,0.12964971561298044
O:AAPL251121C00400000,2025-11-21,400.0,call,AAPL,american,BATO,1.0,8.481255912871137e-45,-0.05470452135568796,2.5781842640593953e-43,0.1312908512536511
O:AAPL251121P00100000,2025-11-21,100.0,put,AAPL,american,BATO,-0.0,0.0,0.0,0.0,-0.0
O:AAPL251121P00105000,2025-11-21,105.0,put,AAPL,american,BATO,-0.0,0.0,0.0,0.0,-0.0
O:AAPL251121P00110000,2025-11-21,110.0,put,AAPL,american,BATO,-0.0,0.0,0.0,0.0,-0.0
O:AAPL251121P00115000,2025-11-21,115.0,put,AAPL,american,BATO,-0.0,0.0,0.0,0.0,-0.0
O:AAPL251121P00120000,2025-11-21,120.0,put,AAPL,american,BATO,-0.0,0.0,0.0,0.0,-0.0
O:AAPL251121P00125000,2025-11-21,125.0,put,AAPL,american,BATO,-0.0,0.0,0.0,0.0,-0.0
O:AAPL251121P00130000,2025-11-21,130.0,put,AAPL,american,BATO,-0.0,0.0,0.0,0.0,-0.0
O:AAPL251121P00135000,2025-11-21,135.0,put,AAPL,american,BATO,-0.0,0.0,0.0,0.0,-0.0
O:AAPL251121P00140000,2025-11-21,140.0,put,AAPL,american,BATO,-0.0,0.0,0.0,0.0,-0.0
O:AAPL251121P00145000,2025-11-21,145.0,put,AAPL,american,BATO,-0.0,0.0,0.0,0.0,-0.0
O:AAPL251121P00150000,2025-11-21,150.0,put,AAPL,american,BATO,-0.0,0.0,0.0,0.0,-0.0
O:AAPL251121P00155000,2025-11-21,155.0,put,AAPL,american,BATO,-0.0,0.0,0.0,0.0,-0.0
O:AAPL251121P00160000,2025-11-21,160.0,put,AAPL,american,BATO,-0.0,0.0,-5e-324,5e-324,-0.0
O:AAPL251121P00165000,2025-11-21,165.0,put,AAPL,american,BATO,-0.0,1.125235426116e-311,-2.92715108541117e-310,3.42055975999e-310,-0.0
O:AAPL251121P00170000,2025-11-21,170.0,put,AAPL,american,BATO,-7.553141199429785e-299,1.1171754947950059e-298,-2.899234871711559e-297,3.396058685721462e-297,-1.6678484992773738e-299
O:AAPL251121P00175000,2025-11-21,175.0,put,AAPL,american,BATO,-1.7393731647085466e-286,2.5185382131325588e-286,-6.535640261144763e-285,7.6560071482768e-285,-3.840883700412899e-287
O:AAPL251121P00180000,2025-11-21,180.0,put,AAPL,american,BATO,-1.0056302243292374e-274,1.425687489663757e-274,-3.699484538300486e-273,4.333892396454196e-273,-2.2206813018498805e-275
O:AAPL251121P00185000,2025-11-21,185.0,put,AAPL,american,BATO,-1.599471033462926e-263,2.2205192498324036e-263,-5.761669923778551e-262,6.7500707993857e-262,-3.5321078841915093e-264
O:AAPL251121P00190000,2025-11-21,190.0,put,AAPL,american,BATO,-7.606462723962065e-253,1.0342105645228274e-252,-2.683362904520728e-251,3.14385679499452e-251,-1.679771186367879e-253
O:AAPL251121P00195000,2025-11-21,195.0,put,AAPL,american,BATO,-1.1670567806679889e-242,1.5542345832509498e-242,-4.0323967758011637e-241,4.724657746871356e-241,-2.5773258350216797e-243
O:AAPL251121P00200000,2025-11-21,200.0,put,AAPL,american,BATO,-6.193552408931795e-233,8.079932074975546e-233,-2.0961881988454865e-231,2.4561873788947708e-231,-1.36781470656017e-233
O:AAPL251121P00205000,2025-11-21,205.0,put,AAPL,american,BATO,-1.2118831631856759e-223,1.5488588973920871e-223,-4.0179996397741227e-222,4.7083164068242846e-222,-2.676445955455627e-224
O:AAPL251121P00210000,2025-11-21,210.0,put,AAPL,american,BATO,-9.271455648459908e-215,1.160960175741694e-214,-3.011552412673623e-213,3.529158048107519e-213,-2.0476517478567976e-215
O:AAPL251121P00215000,2025-11-21,215.0,put,AAPL,american,BATO,-2.9273899443359303e-206,3.5916892495221246e-206,-9.316364966822927e-205,1.0918237581366019e-204,-6.465459127854892e-207
O:AAPL251121P00220000,2025-11-21,220.0,put,AAPL,american,BATO,-4.009810864394265e-198,4.820775755282359e-198,-1.2503708959355435e-196,1.4654490231766298e-196,-8.856323871261236e-199
O:AAPL251121P00225000,2025-11-21,225.0,put,AAPL,american,BATO,-2.4951982761081146e-190,2.939644550761574e-190,-7.624133059070763e-189,8.936112057648973e-189,-5.511193564624189e-191
O:AAPL251121P00227500,2025-11-21,227.5,put,AAPL,american,BATO,-1.484043487868195e-186,1.7307791726419388e-186,-4.488735199160335e-185,5.2613288330272616e-185,-3.2778781542423184e-187
O:AAPL251121P00230000,2025-11-21,230.0,put,AAPL,american,BATO,-7.361544049410589e-183,8.499104479214487e-183,-2.204154579049933e-181,2.5836099808819013e-181,-1.6260006699086263e-183
O:AAPL251121P00232500,2025-11-21,232.5,put,AAPL,american,BATO,-3.0604199067804597e-179,3.4978239638491514e-179,-9.070960122871721e-178,1.0632900120794598e-177,-6.759872463714555e-180
O:AAPL251121P00235000,2025-11-21,235.0,put,AAPL,american,BATO,-1.0713114812148504e-175,1.2121276124108798e-175,-3.1433298201161317e-174,3.684699964785862e-174,-2.3663499757732057e-176
O:AAPL251121P00237500,2025-11-21,237.5,put,AAPL,american,BATO,-3.1720000826029677e-172,3.5529077688824964e-172,-9.213225667267914e-171,1.0800347254568694e-170,-7.006517216231597e-173
O:AAPL251121P00240000,2025-11-21,240.0,put,AAPL,american,BATO,-7.978548640907728e-169,8.84697572776472e-169,-2.2940804483383786e-167,2.689358019632838e-167,-1.7623767025660512e-169
O:AAPL251121P00242500,2025-11-21,242.5,put,AAPL,american,BATO,-1.712032979089858e-165,1.8793377442598222e-165,-4.873091199947259e-164,5.712926303462166e-164,-3.7817504877028406e-166
O:AAPL251121P00245000,2025-11-21,245.0,put,AAPL,american,BATO,-3.146724606719503e-162,3.4195923633868403e-162,-8.866654723427976e-161,1.0395086896743645e-160,-6.950970391855828e-163
O:AAPL251121P00247500,2025-11-21,247.5,put,AAPL,american,BATO,-4.973521419864342e-159,5.35060830700801e-159,-1.3873122787873312e-157,1.6265107764686703e-157,-1.0986432990118036e-159
O:AAPL251121P00250000,2025-11-21,250.0,put,AAPL,american,BATO,-6.785318123060453e-156,7.226585959526783e-156,-1.873655360989514e-154,2.1967819854898422e-154,-1.4988873995120416e-156
O:AAPL251121P00252500,2025-11-21,252.5,put,AAPL,american,BATO,-8.019813632997831e-153,8.455724323268238e-153,-2.1922630814340487e-151,2.5704230146375126e-151,-1.7716144281929246e-153
O:AAPL251121P00255000,2025-11-21,255.0,put,AAPL,american,BATO,-8.241001388691346e-150,8.601802365975949e-150,-2.230059654029313e-148,2.614828715267541e-148,-1.8205018310709566e-150
O:AAPL251121P00257500,2025-11-21,257.5,put,AAPL,american,BATO,-7.387548389559747e-147,7.633639850142784e-147,-1.9789904470953572e-145,2.32052072727426e-145,-1.6319909104729177e-147
O:AAPL251121P00260000,2025-11-21,260.0,put,AAPL,american,BATO,-5.79641723734143e-144,5.929407745519713e-144,-1.5371215121125632e-142,1.8024577847593466e-142,-1.280511153693116e-144
O:AAPL251121P00262500,2025-11-21,262.5,put,AAPL,american,BATO,-3.9934251034696437e-141,4.044041838411057e-141,-1.0483280728498532e-139,1.2293326764455138e-139,-8.822174951296988e-142
O:AAPL251121P00265000,2025-11-21,265.0,put,AAPL,american,BATO,-2.423265366644106e-138,2.429333504772593e-138,-6.297283459381496e-137,7.384837196872971e-137,-5.353496972724374e-139
O:AAPL251121P00267500,2025-11-21,267.5,put,AAPL,american,BATO,-1.2990502649600307e-135,1.2892152048254087e-135,-3.3417648038965886e-134,3.9190355629084773e-134,-2.86991526835502e-136
O:AAPL251121P00270000,2025-11-21,270.0,put,AAPL,american,BATO,-6.169917282802342e-133,6.061622939305617e-133,-1.571171407686562e-131,1.8426493714288482e-131,-1.3631042257755092e-133
O:AAPL251121P00272500,2025-11-21,272.5,put,AAPL,american,BATO,-2.6036372584387937e-130,2.5321916214696194e-130,-6.563193818655089e-129,7.697511617528774e-129,-5.752238383905787e-131
O:AAPL251121P00275000,2025-11-21,275.0,put,AAPL,american,BATO,-9.788378824129838e-128,9.423871613384938e-128,-2.4424847305829012e-126,2.864726374223986e-126,-2.162588632729513e-128
O:AAPL251121P00277500,2025-11-21,277.5,put,AAPL,american,BATO,-3.287117105256273e-125,3.1327940764582135e-125,-8.119288954681323e-124,9.52325984905789e-124,-7.262483310639727e-126
O:AAPL251121P00280000,2025-11-21,280.0,put,AAPL,american,BATO,-9.885613871685424e-123,9.326389854481837e-123,-2.417036342502327e-121,2.8350932704220602e-121,-2.184140211792492e-123
O:AAPL251121P00282500,2025-11-21,282.5,put,AAPL,american,BATO,-2.6690238265760768e-120,2.492587336694177e-120,-6.459565045624418e-119,7.577120080182973e-119,-5.89707024310599e-121
O:AAPL251121P00285000,2025-11-21,285.0,put,AAPL,american,BATO,-6.484933302590077e-118,5.994953410473203e-118,-1.5535376636403433e-116,1.8223827585717676e-116,-1.4328357937046866e-118
O:AAPL251121P00287500,2025-11-21,287.5,put,AAPL,american,BATO,-1.4212668033574503e-115,1.3005654821225112e-115,-3.3701643695705955e-114,3.9535388329674446e-114,-3.1403182289033894e-116
O:AAPL251121P00290000,2025-11-21,290.0,put,AAPL,american,BATO,-2.81608376947877e-113,2.5507743077768448e-113,-6.609575634757499e-112,7.754000408709491e-112,-6.222298476975276e-114
O:AAPL251121P00292500,2025-11-21,292.5,put,AAPL,american,BATO,-5.055561220203383e-111,4.532719311994748e-111,-1.174472483243604e-109,1.3778838563104853e-109,-1.1170740198062427e-111
O:AAPL251121P00295000,2025-11-21,295.0,put,AAPL,american,BATO,-8.240873559772593e-109,7.313384705567632e-109,-1.8948930627099592e-107,2.2231676014270987e-107,-1.8209298781060177e-109
O:AAPL251121P00297500,2025-11-21,297.5,put,AAPL,american,BATO,-1.222240545864928e-106,1.0736182665346212e-106,-2.7816227553822563e-105,3.2636507479813182e-105,-2.7007484756391306e-107
O:AAPL251121P00300000,2025-11-21,300.0,put,AAPL,american,BATO,-1.6526976372747728e-104,1.436900055769698e-104,-3.722688799532792e-103,4.367977043576083e-103,-3.651980341903454e-105
O:AAPL251121P00302500,2025-11-21,302.5,put,AAPL,american,BATO,-2.041419727938442e-102,1.7566972335162476e-102,-4.551019503838049e-101,5.340116146353898e-101,-4.51102253020479e-103
O:AAPL251121P00305000,2025-11-21,305.0,put,AAPL,american,BATO,-2.307800986690749e-100,1.965556416595391e-100,-5.091886008306633e-99,5.975019119157437e-99,-5.099748997196311e-101
O:AAPL251121P00307500,2025-11-21,307.5,put,AAPL,american,BATO,-2.3921776791646928e-98,2.0164795640532683e-98,-5.223578546774952e-97,6.129818430487061e-97,-5.286299123980526e-99
O:AAPL251121P00310000,2025-11-21,310.0,put,AAPL,american,BATO,-2.277703394886933e-96,1.9002076523835504e-96,-4.922166202986137e-95,5.7763679320012897e-95,-5.033422902098061e-97
O:AAPL251121P00312500,2025-11-21,312.5,put,AAPL,american,BATO,-1.9955734010146307e-94,1.6476499811737557e-94,-4.2677682869891295e-93,5.008627611027823e-93,-4.410034732151569e-95
O:AAPL251121P00315000,2025-11-21,315.0,put,AAPL,american,BATO,-1.6115450955636786e-92,1.3168081611405237e-92,-3.410662900324262e-91,4.002914326267742e-91,-3.5614341579746736e-93
O:AAPL251121P00317500,2025-11-21,317.5,put,AAPL,american,BATO,-1.2015416856685339e-90,9.716071527901294e-91,-2.516443301683305e-89,2.9535510989233425e-89,-2.655397594688807e-91
O:AAPL251121P00320000,2025-11-21,320.0,put,AAPL,american,BATO,-8.284283005872908e-89,6.629292749398196e-89,-1.7168942356180615e-87,2.015213126914776e-87,-1.830855235430045e-89
O:AAPL251121P00322500,2025-11-21,322.5,put,AAPL,american,BATO,-5.29017612219223e-87,4.189198927571807e-87,-1.08489313340669e-85,1.2734584199598636e-85,-1.1691700559212263e-87
O:AAPL251121P00325000,2025-11-21,325.0,put,AAPL,american,BATO,-3.133616443889462e-85,2.455517394242004e-85,-6.358846650558667e-84,7.464432592290127e-84,-6.92567288946981e-86
O:AAPL251121P00330000,2025-11-21,330.0,put,AAPL,american,BATO,-8.827500113336773e-82,6.772812573160068e-82,-1.753728151549781e-80,2.0588411644371306e-80,-1.9510634026942293e-82
O:AAPL251121P00335000,2025-11-21,335.0,put,AAPL,american,BATO,-1.8731968608611004e-78,1.4070017537809536e-78,-3.642877528303417e-77,4.277090348844356e-77,-4.140330982674305e-79
O:AAPL251121P00340000,2025-11-21,340.0,put,AAPL,american,BATO,-3.0267984569453456e-75,2.2254446241400504e-75,-5.761322983773611e-74,6.76504325472136e-74,-6.690423790278873e-76
O:AAPL251121P00345000,2025-11-21,345.0,put,AAPL,american,BATO,-3.7627252627721535e-72,2.707674203893744e-72,-7.009000042834314e-71,8.2309543496786e-71,-8.31747755890909e-73
O:AAPL251121P00350000,2025-11-21,350.0,put,AAPL,american,BATO,-3.6339906338334503e-69,2.559016741585933e-69,-6.623471512172504e-68,7.77905626525061e-68,-8.033272144381994e-70
O:AAPL251121P00355000,2025-11-21,355.0,put,AAPL,american,BATO,-2.752094642193317e-66,1.8961780394566548e-66,-4.907306121204993e-65,5.7641184671282795e-65,-6.084041356807168e-67
O:AAPL251121P00360000,2025-11-21,360.0,put,AAPL,american,BATO,-1.6488552355118253e-63,1.1113523681439401e-63,-2.8758474403882115e-62,3.378357187672549e-62,-3.6452895656112576e-64
O:AAPL251121P00365000,2025-11-21,365.0,put,AAPL,american,BATO,-7.881335022824658e-61,5.1957182607181e-61,-1.3443369823327345e-59,1.5794263488666157e-59,-1.742491347901563e-61
